TITLE,URL,CONTENT
Article 132-70-1,/codes/article_lc/LEGIARTI000038313319,"La juridiction peut ajourner le prononcé de la peine à l'égard d'une personne physique lorsqu'il apparaît opportun d'ordonner à son égard des investigations, le cas échéant complémentaires, sur sa personnalité ou sa situation matérielle, familiale et sociale de nature à permettre le prononcé d'une peine adaptée. Ces investigations peuvent être confiées au service pénitentiaire d'insertion et de probation ou à une personne morale habilitée.
 Dans ce cas, la juridiction fixe dans sa décision la date à laquelle il sera statué sur la peine et ordonne, s'il y a lieu, le placement de la personne jusqu'à cette date sous contrôle judiciaire, sous assignation à résidence avec surveillance électronique ou, si celle-ci comparait détenue ou selon la procédure de comparution immédiate, en détention provisoire.
La décision sur la peine intervient au plus tard dans un délai de quatre mois après la décision d'ajournement, sous réserve des délais plus courts prévus au troisième alinéa de l'article 397-3 du code de procédure pénale quand la personne est placée en détention provisoire. Ce délai peut être prolongé pour une nouvelle durée maximale de quatre mois."
Article 132-70-2,/codes/article_lc/LEGIARTI000029363704,"Lorsque la juridiction ajourne le prononcé de la peine, elle peut octroyer immédiatement à la victime des dommages et intérêts soit à titre provisionnel, soit à titre définitif."
Article 132-70-3,/codes/article_lc/LEGIARTI000029363724,"La juridiction peut ajourner le prononcé de la peine à l'égard d'une personne en la soumettant à l'obligation de consigner une somme d'argent en vue de garantir le paiement d'une éventuelle peine d'amende. Elle détermine le montant de cette consignation et le délai dans lequel celle-ci doit être déposée au greffe, qui ne saurait être supérieur à un an. Elle peut prévoir que cette consignation est effectuée en plusieurs versements, selon un échéancier qu'elle détermine. 
 Elle fixe dans sa décision la date à laquelle il sera statué sur la peine. 
 La décision sur la peine intervient au plus tard dans un délai d'un an après la décision d'ajournement."
Article 132-71,/codes/article_lc/LEGIARTI000006417490,"Constitue une bande organisée au sens de la loi tout groupement formé ou toute entente établie en vue de la préparation, caractérisée par un ou plusieurs faits matériels, d'une ou de plusieurs infractions."
Article 132-71-1,/codes/article_lc/LEGIARTI000006417504,Le guet-apens consiste dans le fait d'attendre un certain temps une ou plusieurs personnes dans un lieu déterminé pour commettre à leur encontre une ou plusieurs infractions.
Article 132-72,/codes/article_lc/LEGIARTI000006417492,La préméditation est le dessein formé avant l'action de commettre un crime ou un délit déterminé.
Article 132-73,/codes/article_lc/LEGIARTI000006417494,"L'effraction consiste dans le forcement, la dégradation ou la destruction de tout dispositif de fermeture ou de toute espèce de clôture. Est assimilé à l'effraction l'usage de fausses clefs, de clefs indûment obtenues ou de tout instrument pouvant être frauduleusement employé pour actionner un dispositif de fermeture sans le forcer ni le dégrader."
Article 132-74,/codes/article_lc/LEGIARTI000006417496,"L'escalade est le fait de s'introduire dans un lieu quelconque, soit par-dessus un élément de clôture, soit par toute ouverture non destinée à servir d'entrée."
Article 132-75,/codes/article_lc/LEGIARTI000006417499,"Est une arme tout objet conçu pour tuer ou blesser.
   Tout autre objet susceptible de présenter un danger pour les personnes est assimilé à une arme dès lors qu'il est utilisé pour tuer, blesser ou menacer ou qu'il est destiné, par celui qui en est porteur, à tuer, blesser ou menacer.
   Est assimilé à une arme tout objet qui, présentant avec l'arme définie au premier alinéa une ressemblance de nature à créer une confusion, est utilisé pour menacer de tuer ou de blesser ou est destiné, par celui qui en est porteur, à menacer de tuer ou de blesser.
   L'utilisation d'un animal pour tuer, blesser ou menacer est assimilée à l'usage d'une arme. En cas de condamnation du propriétaire de l'animal ou si le propriétaire est inconnu, le tribunal peut décider de remettre l'animal à une oeuvre de protection animale reconnue d'utilité publique ou déclarée, laquelle pourra librement en disposer."
Article 132-76,/codes/article_lc/LEGIARTI000033975349,"Lorsqu'un crime ou un délit est précédé, accompagné ou suivi de propos, écrits, images, objets ou actes de toute nature qui soit portent atteinte à l'honneur ou à la considération de la victime ou d'un groupe de personnes dont fait partie la victime à raison de son appartenance ou de sa non-appartenance, vraie ou supposée, à une prétendue race, une ethnie, une nation ou une religion déterminée, soit établissent que les faits ont été commis contre la victime pour l'une de ces raisons, le maximum de la peine privative de liberté encourue est relevé ainsi qu'il suit : 
1° Il est porté à la réclusion criminelle à perpétuité lorsque l'infraction est punie de trente ans de réclusion criminelle ; 
2° Il est porté à trente ans de réclusion criminelle lorsque l'infraction est punie de vingt ans de réclusion criminelle ; 
3° Il est porté à vingt ans de réclusion criminelle lorsque l'infraction est punie de quinze ans de réclusion criminelle ; 
4° Il est porté à quinze ans de réclusion criminelle lorsque l'infraction est punie de dix ans d'emprisonnement ; 
5° Il est porté à dix ans d'emprisonnement lorsque l'infraction est punie de sept ans d'emprisonnement ; 
6° Il est porté à sept ans d'emprisonnement lorsque l'infraction est punie de cinq ans d'emprisonnement ; 
7° Il est porté au double lorsque l'infraction est punie de trois ans d'emprisonnement au plus. 
Le présent article n'est pas applicable aux infractions prévues aux articles 222-13,225-1 et 432-7 du présent code, ou au septième alinéa de l'article 24, au deuxième alinéa de l'article 32 et au troisième alinéa de l'article 33 de la loi du 29 juillet 1881 sur la liberté de la presse."
Article 132-77,/codes/article_lc/LEGIARTI000045099330,"Lorsqu'un crime ou un délit est précédé, accompagné ou suivi de propos, écrits, images, objets ou actes de toute nature qui soit portent atteinte à l'honneur ou à la considération de la victime ou d'un groupe de personnes dont fait partie la victime à raison de son sexe, son orientation sexuelle ou identité de genre vraie ou supposée, soit établissent que les faits ont été commis contre la victime pour l'une de ces raisons, le maximum de la peine privative de liberté encourue est relevé ainsi qu'il suit : 
1° Il est porté à la réclusion criminelle à perpétuité lorsque l'infraction est punie de trente ans de réclusion criminelle ; 
2° Il est porté à trente ans de réclusion criminelle lorsque l'infraction est punie de vingt ans de réclusion criminelle ; 
3° Il est porté à vingt ans de réclusion criminelle lorsque l'infraction est punie de quinze ans de réclusion criminelle ; 
4° Il est porté à quinze ans de réclusion criminelle lorsque l'infraction est punie de dix ans d'emprisonnement ; 
5° Il est porté à dix ans d'emprisonnement lorsque l'infraction est punie de sept ans d'emprisonnement ; 
6° Il est porté à sept ans d'emprisonnement lorsque l'infraction est punie de cinq ans d'emprisonnement ; 
7° Il est porté au double lorsque l'infraction est punie de trois ans d'emprisonnement au plus. 
Le présent article n'est pas applicable aux infractions prévues aux articles 222-13,222-33,225-1,225-4-13 et 432-7 du présent code, ou au huitième alinéa de l'article 24, au troisième alinéa de l'article 32 et au quatrième alinéa de l'article 33 de la loi du 29 juillet 1881 sur la liberté de la presse, ni lorsque l'infraction est déjà aggravée soit parce qu'elle est commise par le conjoint, le concubin de la victime ou le partenaire lié à celle-ci par un pacte civil de solidarité, soit parce qu'elle est commise contre une personne afin de la contraindre à contracter un mariage ou à conclure une union ou en raison de son refus de contracter ce mariage ou cette union"
